"date","state","value"
2011-01-01,"UT",138301.1
2012-01-01,"UT",140622.5
2013-01-01,"UT",145026.9
2014-01-01,"UT",150076.3
2015-01-01,"UT",155431.5
2016-01-01,"UT",162528.3
2017-01-01,"UT",172075
2018-01-01,"UT",182106
2019-01-01,"UT",192760.6
2020-01-01,"UT",194750.2
2021-01-01,"UT",210446.9
2022-01-01,"UT",217442.5
2023-01-01,"UT",225459.4
2024-01-01,"UT",235715.5
2005-01-01,"VT",29283.2
2006-01-01,"VT",29420.9
2007-01-01,"VT",29296.6
2008-01-01,"VT",30168.7
2009-01-01,"VT",29565.8
2010-01-01,"VT",30890.6
2011-01-01,"VT",31663.6
2012-01-01,"VT",31898.2
2013-01-01,"VT",31494.6
2014-01-01,"VT",31847.7
2015-01-01,"VT",32042.9
2016-01-01,"VT",32312.7
2017-01-01,"VT",32589.2
2018-01-01,"VT",32827.8
2019-01-01,"VT",33339.4
2020-01-01,"VT",32252.7
2021-01-01,"VT",33721.9
2022-01-01,"VT",34752.6
2023-01-01,"VT",35236.6
2024-01-01,"VT",36041.3
2005-01-01,"VA",442089.6
2006-01-01,"VA",451263.1
2007-01-01,"VA",457568.9
2008-01-01,"VA",462034.7
2009-01-01,"VA",460075.3
2010-01-01,"VA",475699.3
2011-01-01,"VA",479571.4
2012-01-01,"VA",483041.4
2013-01-01,"VA",488741.3
2014-01-01,"VA",488918.6
2015-01-01,"VA",498943.6
2016-01-01,"VA",505107.7
2017-01-01,"VA",515167.2
2018-01-01,"VA",527767.5
2019-01-01,"VA",541028
2020-01-01,"VA",534532.3
2021-01-01,"VA",565470.6
2022-01-01,"VA",580475.2
2023-01-01,"VA",597597.1
2024-01-01,"VA",616057.7
2005-01-01,"WA",358396.3
2006-01-01,"WA",372145.1
2007-01-01,"WA",394221.9
2008-01-01,"WA",401093.2
2009-01-01,"WA",390814
2010-01-01,"WA",403471.3
2011-01-01,"WA",411575.7
2012-01-01,"WA",426447
2013-01-01,"WA",439472.2
2014-01-01,"WA",456186.5
2015-01-01,"WA",476715.4
2016-01-01,"WA",495724.9
2017-01-01,"WA",527169.4
2018-01-01,"WA",561785.7
2019-01-01,"WA",588794.4
2020-01-01,"WA",589156.8
2021-01-01,"WA",630051.5
2022-01-01,"WA",644075.1
2023-01-01,"WA",677238.1
2024-01-01,"WA",702034.4
2005-01-01,"WV",67888.8
2006-01-01,"WV",68900
2007-01-01,"WV",69374.1
2008-01-01,"WV",70966.8
2009-01-01,"WV",70886.5
2010-01-01,"WV",71823.8
2011-01-01,"WV",73175.2
2012-01-01,"WV",73124.5
2013-01-01,"WV",73949
2014-01-01,"WV",74111.3
2015-01-01,"WV",74261.4
2016-01-01,"WV",73513.3
2017-01-01,"WV",75172.5
2018-01-01,"WV",77406.5
2019-01-01,"WV",77162.2
2020-01-01,"WV",74553.8
2021-01-01,"WV",75765.1
2022-01-01,"WV",77188
2023-01-01,"WV",80798.1
2024-01-01,"WV",83653.6
2005-01-01,"WI",282065.7
2006-01-01,"WI",287146.6
2007-01-01,"WI",289855.2
2008-01-01,"WI",286204.7
2009-01-01,"WI",277279.4
2010-01-01,"WI",287652.9
2011-01-01,"WI",293664
2012-01-01,"WI",299007.7
2013-01-01,"WI",301550.5
2014-01-01,"WI",309425.8
2015-01-01,"WI",315687.8
2016-01-01,"WI",319272.3
2017-01-01,"WI",321886.8
2018-01-01,"WI",328832.4
2019-01-01,"WI",333256.8
2020-01-01,"WI",322470.6
2021-01-01,"WI",334514
2022-01-01,"WI",339747.9
2023-01-01,"WI",344570.8
2024-01-01,"WI",354075.9
2005-01-01,"WY",32463.1
2006-01-01,"WY",36655.7
2007-01-01,"WY",39504.9
2008-01-01,"WY",41641.3
2009-01-01,"WY",40599.6
2010-01-01,"WY",39135.9
2011-01-01,"WY",38929.8
2012-01-01,"WY",38085
2013-01-01,"WY",38408.8
2014-01-01,"WY",39287.3
2015-01-01,"WY",40063.9
2016-01-01,"WY",37853.5
2017-01-01,"WY",37620.3
2018-01-01,"WY",37977.2
2019-01-01,"WY",38577.1
2020-01-01,"WY",36198.2
2021-01-01,"WY",37131.8
2022-01-01,"WY",37827.3
2023-01-01,"WY",40210.8
2024-01-01,"WY",40516.2
